ZTF_Name,Class,col3,col4,col5,col6,col7,Version,col9
ZTF20acdqjeq,Iax,0.01722,,2459152.5,2460518.35,-1365.85,ZTF20acdqjeq_20201030_P60_v1.ascii,0
ZTF20acdqjeq,Iax,0.01722,,2459161.5,2460518.35,-1356.85,ZTF20acdqjeq_20201108_LT_v1.ascii,0
ZTF20acdqjeq,Iax,0.01722,,2459164.5,2460518.35,-1353.85,ZTF20acdqjeq_20201111_P60_v1.ascii,0
ZTF20acdqjeq,Iax,0.01722,,2459169.5,2460518.35,-1348.85,ZTF20acdqjeq_20201116_LT_v1.ascii,0
ZTF20acdqjeq,Iax,0.01722,,2459173.5,2460518.35,-1344.85,ZTF20acdqjeq_20201120_P60_v1.ascii,0
ZTF20acdqjeq,Iax,0.01722,,2459252.5,2460518.35,-1265.85,ZTF20acdqjeq_20210207_MMT_v1.ascii,0
ZTF20acdqjeq,Iax,0.01722,,2459269.5,2460518.35,-1248.85,ZTF20acdqjeq_20210224_NOT_v1.ascii,0
ZTF20acebgre,Ia,0.07,,2459135.5,2460508.23,-1372.73,ZTF20acebgre_20201013_P60_v1.ascii,0
ZTF20acedqis,II,0.05,,2459119.5,2460503.32,-1383.82,ZTF20acedqis_20200927_P60_v1.ascii,0
ZTF20acedqis,II,0.05,,2459119.5,2460503.32,-1383.82,ZTF20acedqis_20200927_P60_v2.ascii,0
ZTF20acedqis,II,0.05,,2459119.5,2460503.32,-1383.82,ZTF20acedqis_20200927_P60_v3.ascii,0
ZTF20acedqis,II,0.05,,2459119.5,2460503.32,-1383.82,ZTF20acedqis_20200927_TNG_v4.ascii,0
ZTF20acedqis,II,0.05,,2459119.5,2460503.32,-1383.82,ZTF20acedqis_20200927_TNG_v5.ascii,0
ZTF20acedqis,II,0.05,,2459120.5,2460503.32,-1382.82,ZTF20acedqis_20200928_P60_v1.ascii,0
ZTF20acedqis,II,0.05,,2459121.5,2460503.32,-1381.82,ZTF20acedqis_20200929_TNG_v1.ascii,0
ZTF20acedqis,II,0.05,,2459121.5,2460503.32,-1381.82,ZTF20acedqis_20200929_TNG_v2.ascii,0
ZTF20acedqis,II,0.05,,2459123.5,2460503.32,-1379.82,ZTF20acedqis_20201001_NOT_v1.ascii,0
ZTF20acedqis,II,0.05,,2459127.5,2460503.32,-1375.82,ZTF20acedqis_20201005_LT_v1.ascii,0
ZTF20acedqis,II,0.05,,2459128.5,2460503.32,-1374.82,ZTF20acedqis_20201006_P60_v1.ascii,0
ZTF20acedqis,II,0.05,,2459133.5,2460503.32,-1369.82,ZTF20acedqis_20201011_LT_v1.ascii,0
ZTF20acedqis,II,0.05,,2459134.5,2460503.32,-1368.82,ZTF20acedqis_20201012_P60_v1.ascii,0
ZTF20acedqis,II,0.05,,2459134.5,2460503.32,-1368.82,ZTF20acedqis_20201012_P60_v2.ascii,0
ZTF20accsfkt,Ia,0.08,,2459132.5,2460509.43,-1376.93,ZTF20accsfkt_20201010_P60_v1.ascii,0
ZTF20acctbbw,Ia,0.05,,2459127.5,2460508.36,-1380.86,ZTF20acctbbw_20201005_P60_v1.ascii,0
ZTF20acctbbw,Ia,0.05,,2459128.5,2460508.36,-1379.86,ZTF20acctbbw_20201006_P60_v1.ascii,0
ZTF20acctbbw,Ia,0.05,,2459133.5,2460508.36,-1374.86,ZTF20acctbbw_20201011_P60_v1.ascii,0
ZTF20acctbbw,Ia,0.05,,2459133.5,2460508.36,-1374.86,ZTF20acctbbw_20201011_P60_v2.ascii,0
ZTF20acctbbw,Ia,0.05,,2459134.5,2460508.36,-1373.86,ZTF20acctbbw_20201012_P60_v1.ascii,0
ZTF20accxqqo,Ia,0.04,,2459126.5,2460508.38,-1381.88,ZTF20accxqqo_20201004_P60_v1.ascii,0
ZTF20accxqqo,Ia,0.04,,2459127.5,2460508.38,-1380.88,ZTF20accxqqo_20201005_P60_v1.ascii,0
ZTF20accxqqo,Ia,0.04,,2459128.5,2460508.38,-1379.88,ZTF20accxqqo_20201006_P60_v1.ascii,0
ZTF20accxqqo,Ia,0.04,,2459129.5,2460508.38,-1378.88,ZTF20accxqqo_20201007_P60_v1.ascii,0
ZTF20accxqqo,Ia,0.04,,2459131.5,2460508.38,-1376.88,ZTF20accxqqo_20201009_LT_v1.ascii,0
ZTF19aaytisr,CV,,,2459121.5,2460496.2,-1374.7,ZTF19aaytisr_20200929_P60_v1.ascii,0
ZTF20acberfr,Ia,0.09,,2459126.5,2460508.44,-1381.94,ZTF20acberfr_20201004_P60_v1.ascii,0
ZTF20acberfr,Ia,0.09,,2459133.5,2460508.44,-1374.94,ZTF20acberfr_20201011_P60_v1.ascii,0
ZTF20accxzmn,Ia,0.051,,2459120.5,2460508.41,-1387.91,ZTF20accxzmn_20200928_P60_v1.ascii,0
ZTF20acdnmpv,Ia,0.065,,2459137.5,2460511.24,-1373.74,ZTF20acdnmpv_20201015_APO_v1.ascii,0
ZTF20acectxy,II,0.053,,2459120.5,2460509.23,-1388.73,ZTF20acectxy_20200928_P60_v1.ascii,0
ZTF20acectxy,II,0.053,,2459120.5,2460509.23,-1388.73,ZTF20acectxy_20200928_P60_v2.ascii,0
ZTF20acectxy,II,0.053,,2459130.5,2460509.23,-1378.73,ZTF20acectxy_20201008_P60_v1.ascii,0
ZTF20acectxy,II,0.053,,2459143.5,2460509.23,-1365.73,ZTF20acectxy_20201021_P200_v1.ascii,0
ZTF20aceyolc,II,0.0555,,2459120.5,2460502.32,-1381.82,ZTF20aceyolc_20200928_LT_v1.ascii,0
ZTF20aceyolc,II,0.0555,,2459120.5,2460502.32,-1381.82,ZTF20aceyolc_20200928_P60_v1.ascii,0
ZTF20aceyolc,II,0.0555,,2459143.5,2460502.32,-1358.82,ZTF20aceyolc_20201021_P200_v1.ascii,0
ZTF20aceyolc,II,0.0555,,2459144.5,2460502.32,-1357.82,ZTF20aceyolc_20201022_P200_v1.ascii,0
ZTF20acfdmex,II,0.01848,,2459120.5,2460564.4,-1443.9,ZTF20acfdmex_20200928_LT_v1.ascii,0
ZTF20acfdmex,II,0.01848,,2459120.5,2460564.4,-1443.9,ZTF20acfdmex_20200928_P60_v1.ascii,0
ZTF20acfdmex,II,0.01848,,2459121.5,2460564.4,-1442.9,ZTF20acfdmex_20200929_P60_v1.ascii,0
ZTF20acfdmex,II,0.01848,,2459124.5,2460564.4,-1439.9,ZTF20acfdmex_20201002_LT_v1.ascii,0
ZTF20acfdmex,II,0.01848,,2459125.5,2460564.4,-1438.9,ZTF20acfdmex_20201003_P60_v1.ascii,0
ZTF20acfdmex,II,0.01848,,2459125.5,2460564.4,-1438.9,ZTF20acfdmex_20201003_P60_v2.ascii,0
ZTF20acfdmex,II,0.01848,,2459133.5,2460564.4,-1430.9,ZTF20acfdmex_20201011_P60_v1.ascii,0
ZTF20acfdmex,II,0.01848,,2459133.5,2460564.4,-1430.9,ZTF20acfdmex_20201011_P60_v2.ascii,0
ZTF20acchxpm,Ia,0.08,,2459122.5,2460505.43,-1382.93,ZTF20acchxpm_20200930_P60_v1.ascii,0
ZTF20acdalpf,Ia,0.076,,2459121.5,2460511.24,-1389.74,ZTF20acdalpf_20200929_P60_v1.ascii,0
ZTF20acdalpf,Ia,0.076,,2459121.5,2460511.24,-1389.74,ZTF20acdalpf_20200929_P60_v2.ascii,0
ZTF20acdehpz,varstar,,,2459121.5,2460498.42,-1376.92,ZTF20acdehpz_20200929_P60_v1.ascii,0
ZTF20acdehpz,varstar,,,2459125.5,2460498.42,-1372.92,ZTF20acdehpz_20201003_LT_v1.ascii,0
ZTF20acdehpz,varstar,,,2459134.5,2460498.42,-1363.92,ZTF20acdehpz_20201012_Keck1_v1.ascii,0
ZTF20acdewdg,-,,,2459132.5,2460511.3,-1378.8,ZTF20acdewdg_20201010_P60_v1.ascii,0
ZTF20acdewdg,-,,,2459132.5,2460511.3,-1378.8,ZTF20acdewdg_20201010_P60_v2.ascii,0
ZTF20acdewdg,-,,,2459134.5,2460511.3,-1376.8,ZTF20acdewdg_20201012_P60_v1.ascii,0
ZTF20acfasbq,Ia,0.047,,2459121.5,2460510.54,-1389.04,ZTF20acfasbq_20200929_P60_v1.ascii,0
ZTF20acfasbq,Ia,0.047,,2459121.5,2460510.54,-1389.04,ZTF20acfasbq_20200929_P60_v2.ascii,0
ZTF20acfkyll,II,0.02072,,2459124.5,2460525.5,-1401.0,ZTF20acfkyll_20201002_LT_v1.ascii,0
ZTF20acfkyll,II,0.02072,,2459125.5,2460525.5,-1400.0,ZTF20acfkyll_20201003_P60_v1.ascii,0
ZTF20acfkyll,II,0.02072,,2459143.5,2460525.5,-1382.0,ZTF20acfkyll_20201021_P200_v1.ascii,0
ZTF20acfkzcg,II,0.01871,,2459121.5,2460576.42,-1454.92,ZTF20acfkzcg_20200929_P60_v1.ascii,0
ZTF20acfkzcg,II,0.01871,,2459121.5,2460576.42,-1454.92,ZTF20acfkzcg_20200929_P60_v2.ascii,0
ZTF20acfkzcg,II,0.01871,,2459124.5,2460576.42,-1451.92,ZTF20acfkzcg_20201002_LT_v1.ascii,0
ZTF20acfkzcg,II,0.01871,,2459164.5,2460576.42,-1411.92,ZTF20acfkzcg_20201111_P60_v1.ascii,0
ZTF20acebweq,Ia-91T,0.0319,,2459122.5,2460512.15,-1389.65,ZTF20acebweq_20200930_P60_v1.ascii,0
ZTF20acebweq,Ia-91T,0.0319,,2459122.5,2460512.15,-1389.65,ZTF20acebweq_20200930_P60_v2.ascii,0
ZTF20acebweq,Ia-91T,0.0319,,2459122.5,2460512.15,-1389.65,ZTF20acebweq_20200930_P60_v3.ascii,0
ZTF20acebweq,Ia-91T,0.0319,,2459123.5,2460512.15,-1388.65,ZTF20acebweq_20201001_Lijiang-2.4m_v1.ascii,0
ZTF20acebweq,Ia-91T,0.0319,,2459142.5,2460512.15,-1369.65,ZTF20acebweq_20201020_P60_v1.ascii,0
ZTF20acebweq,Ia-91T,0.0319,,2459142.5,2460512.15,-1369.65,ZTF20acebweq_20201020_P60_v2.ascii,0
ZTF20acebweq,Ia-91T,0.0319,,2459143.5,2460512.15,-1368.65,ZTF20acebweq_20201021_P60_v1.ascii,0
ZTF20acebweq,Ia-91T,0.0319,,2459143.5,2460512.15,-1368.65,ZTF20acebweq_20201021_P60_v2.ascii,0
ZTF20aceoadf,-,0.0707,,2459166.5,2460523.54,-1357.04,ZTF20aceoadf_20201113_P60_v1.ascii,0
ZTF20acexvcz,Ia,0.1,,2459122.5,2460511.3,-1388.8,ZTF20acexvcz_20200930_P60_v1.ascii,0
ZTF20acexvcz,Ia,0.1,,2459129.5,2460511.3,-1381.8,ZTF20acexvcz_20201007_P60_v1.ascii,0
ZTF20acfdmmk,-,,,2459122.5,2460503.33,-1380.83,ZTF20acfdmmk_20200930_P60_v1.ascii,0
ZTF20acflmyv,Ia,0.103,,2459136.5,2460516.47,-1379.97,ZTF20acflmyv_20201014_Keck1_v1.ascii,0
ZTF20acflmyv,Ia,0.103,,2459137.5,2460516.47,-1378.97,ZTF20acflmyv_20201015_P60_v1.ascii,0
ZTF20acfveoi,-,,,2459122.5,2460503.49,-1380.99,ZTF20acfveoi_20200930_P60_v1.ascii,0
ZTF20acfviac,Ia,0.0365,,2459125.5,2460517.44,-1391.94,ZTF20acfviac_20201003_LT_v1.ascii,0
ZTF20acfviac,Ia,0.0365,,2459125.5,2460517.44,-1391.94,ZTF20acfviac_20201003_P60_v1.ascii,0
ZTF20acfviac,Ia,0.0365,,2459125.5,2460517.44,-1391.94,ZTF20acfviac_20201003_P60_v2.ascii,0
ZTF20acfvltv,Ia,0.04,,2459123.5,2460503.45,-1379.95,ZTF20acfvltv_20201001_LT_v1.ascii,0
ZTF20acfaonm,Ia,0.07363,,2459126.5,2460510.52,-1384.02,ZTF20acfaonm_20201004_P60_v1.ascii,0
ZTF20acfnnxv,CV?,,,2459125.5,2460504.35,-1378.85,ZTF20acfnnxv_20201003_P60_v1.ascii,0
ZTF20acfnqsh,-,,,2459126.5,2460504.3,-1377.8,ZTF20acfnqsh_20201004_P60_v1.ascii,0
ZTF20acfnuee,Ia,0.06,,2459127.5,2460510.31,-1382.81,ZTF20acfnuee_20201005_P60_v1.ascii,0
ZTF20acfnuee,Ia,0.06,,2459131.5,2460510.31,-1378.81,ZTF20acfnuee_20201009_P60_v1.ascii,0
ZTF20acfucwr,nova,0.00017,,2459123.5,2460505.42,-1381.92,ZTF20acfucwr_20201001_LT_v1.ascii,0
ZTF20acfucwr,nova,0.00017,,2459125.5,2460505.42,-1379.92,ZTF20acfucwr_20201003_P60_v1.ascii,0
ZTF20acgbkji,Ia,0.043,,2459126.5,2460517.44,-1390.94,ZTF20acgbkji_20201004_P60_v1.ascii,0
ZTF20acgbkji,Ia,0.043,,2459131.5,2460517.44,-1385.94,ZTF20acgbkji_20201009_P60_v1.ascii,0
ZTF20acgbkji,Ia,0.043,,2459131.5,2460517.44,-1385.94,ZTF20acgbkji_20201009_P60_v2.ascii,0
ZTF20abxyifx,II,0.02563,,2459125.5,2460510.52,-1385.02,ZTF20abxyifx_20201003_P60_v1.ascii,0
ZTF20abxyifx,II,0.02563,,2459125.5,2460510.52,-1385.02,ZTF20abxyifx_20201003_P60_v2.ascii,0
ZTF20abxyifx,II,0.02563,,2459126.5,2460510.52,-1384.02,ZTF20abxyifx_20201004_LT_v1.ascii,0
ZTF20abxyifx,II,0.02563,,2459127.5,2460510.52,-1383.02,ZTF20abxyifx_20201005_LT_v2.ascii,0
ZTF20abxyifx,II,0.02563,,2459132.5,2460510.52,-1378.02,ZTF20abxyifx_20201010_P60_v1.ascii,0
ZTF20abxyifx,II,0.02563,,2459132.5,2460510.52,-1378.02,ZTF20abxyifx_20201010_P60_v2.ascii,0
ZTF20abxyifx,II,0.02563,,2459134.5,2460510.52,-1376.02,ZTF20abxyifx_20201012_P60_v1.ascii,0
ZTF20abxyiqi,II,0.04106,,2459139.5,2460506.45,-1366.95,ZTF20abxyiqi_20201017_P60_v1.ascii,0
ZTF20accoccp,Ia,0.06394,,2459130.5,2460506.2,-1375.7,ZTF20accoccp_20201008_P60_v1.ascii,0
ZTF20accodxy,Ia,0.075,,2459137.5,2460505.3,-1367.8,ZTF20accodxy_20201015_APO_v1.ascii,0
ZTF20acehyxd,Ia,0.036,,2459126.5,2460513.46,-1386.96,ZTF20acehyxd_20201004_P60_v1.ascii,0
ZTF20acehyxd,Ia,0.036,,2459127.5,2460513.46,-1385.96,ZTF20acehyxd_20201005_P60_v1.ascii,0
ZTF20acehyxd,Ia,0.036,,2459131.5,2460513.46,-1381.96,ZTF20acehyxd_20201009_P60_v1.ascii,0
ZTF20acehyxd,Ia,0.036,,2459134.5,2460513.46,-1378.96,ZTF20acehyxd_20201012_LT_v1.ascii,0
ZTF20acfvqdz,II,0.03331,,2459125.5,2460506.42,-1380.92,ZTF20acfvqdz_20201003_P60_v1.ascii,0
ZTF20acfvqdz,II,0.03331,,2459131.5,2460506.42,-1374.92,ZTF20acfvqdz_20201009_LT_v1.ascii,0
ZTF20acfvqdz,II,0.03331,,2459131.5,2460506.42,-1374.92,ZTF20acfvqdz_20201009_P60_v1.ascii,0
ZTF20acfvqjl,Ia,0.00898,,2459125.5,2460504.56,-1379.06,ZTF20acfvqjl_20201003_P60_v1.ascii,0
ZTF20acfvqjl,Ia,0.00898,,2459125.5,2460504.56,-1379.06,ZTF20acfvqjl_20201003_P60_v2.ascii,0
ZTF20acfvqjl,Ia,0.00898,,2459143.5,2460504.56,-1361.06,ZTF20acfvqjl_20201021_P200_v1.ascii,0
ZTF20acgcgnf,Ia,0.096,,2459126.5,2460506.45,-1379.95,ZTF20acgcgnf_20201004_P60_v1.ascii,0
ZTF20acgcgnf,Ia,0.096,,2459127.5,2460506.45,-1378.95,ZTF20acgcgnf_20201005_LT_v1.ascii,0
ZTF20acgcgnf,Ia,0.096,,2459131.5,2460506.45,-1374.95,ZTF20acgcgnf_20201009_LT_v1.ascii,0
ZTF20acgchsp,II,0.0456,,2459129.5,2460506.54,-1377.04,ZTF20acgchsp_20201007_P60_v1.ascii,0
ZTF20acgdycd,Ia,0.05,,2459149.5,2460521.33,-1371.83,ZTF20acgdycd_20201027_LT_v1.ascii,0
ZTF20acgdycd,Ia,0.05,,2459149.5,2460521.33,-1371.83,ZTF20acgdycd_20201027_LT_v2.ascii,0
ZTF20acgdycd,Ia,0.05,,2459153.5,2460521.33,-1367.83,ZTF20acgdycd_20201031_LT_v1.ascii,0
ZTF20acgdycd,Ia,0.05,,2459153.5,2460521.33,-1367.83,ZTF20acgdycd_20201031_LT_v2.ascii,0
ZTF20acgdycd,Ia,0.05,,2459155.5,2460521.33,-1365.83,ZTF20acgdycd_20201102_LT_v1.ascii,0
ZTF20acggvnn,II,0.04106,,2459139.5,2460536.2,-1396.7,ZTF20acggvnn_20201017_P60_v1.ascii,0
ZTF20acgiglu,IIb,0.02672,,2459125.5,2460532.31,-1406.81,ZTF20acgiglu_20201003_P60_v1.ascii,0
ZTF20acgiglu,IIb,0.02672,,2459135.5,2460532.31,-1396.81,ZTF20acgiglu_20201013_P60_v1.ascii,0
ZTF20acgiglu,IIb,0.02672,,2459135.5,2460532.31,-1396.81,ZTF20acgiglu_20201013_P60_v2.ascii,0
ZTF20acgiglu,IIb,0.02672,,2459142.5,2460532.31,-1389.81,ZTF20acgiglu_20201020_P60_v1.ascii,0
ZTF20acgiglu,IIb,0.02672,,2459142.5,2460532.31,-1389.81,ZTF20acgiglu_20201020_P60_v2.ascii,0
ZTF20acgiglu,IIb,0.02672,,2459143.5,2460532.31,-1388.81,ZTF20acgiglu_20201021_P200_v1.ascii,0
ZTF20acgiglu,IIb,0.02672,,2459163.5,2460532.31,-1368.81,ZTF20acgiglu_20201110_P60_v1.ascii,0
ZTF20acgjria,-,,,2459127.5,2460506.48,-1378.98,ZTF20acgjria_20201005_LT_v1.ascii,0
ZTF20acgkbjz,Ia,0.047,,2459125.5,2460506.5,-1381.0,ZTF20acgkbjz_20201003_P60_v1.ascii,0
ZTF20acgkbjz,Ia,0.047,,2459125.5,2460506.5,-1381.0,ZTF20acgkbjz_20201003_P60_v2.ascii,0
ZTF20acgkbjz,Ia,0.047,,2459127.5,2460506.5,-1379.0,ZTF20acgkbjz_20201005_LT_v1.ascii,0
ZTF20aceeeuz,nova,0.00019,,2459131.5,2460513.46,-1381.96,ZTF20aceeeuz_20201009_P60_v1.ascii,0
ZTF20aceeeuz,nova,0.00019,,2459142.5,2460513.46,-1370.96,ZTF20aceeeuz_20201020_P60_v1.ascii,0
ZTF20acgided,II,0.017,,2459126.5,2460509.26,-1382.76,ZTF20acgided_20201004_P60_v1.ascii,0
ZTF20acgided,II,0.017,,2459126.5,2460509.26,-1382.76,ZTF20acgided_20201004_P60_v2.ascii,0
ZTF20acgided,II,0.017,,2459126.5,2460509.26,-1382.76,ZTF20acgided_20201004_P60_v3.ascii,0
ZTF20acgided,II,0.017,,2459128.5,2460509.26,-1380.76,ZTF20acgided_20201006_P60_v1.ascii,0
ZTF20acgided,II,0.017,,2459132.5,2460509.26,-1376.76,ZTF20acgided_20201010_P60_v1.ascii,0
ZTF20acgided,II,0.017,,2459134.5,2460509.26,-1374.76,ZTF20acgided_20201012_P60_v1.ascii,0
ZTF20acgided,II,0.017,,2459143.5,2460509.26,-1365.76,ZTF20acgided_20201021_P200_v1.ascii,0
ZTF20acgided,II,0.017,,2459144.5,2460509.26,-1364.76,ZTF20acgided_20201022_P60_v1.ascii,0
ZTF20acgigfo,nova,0.00017,,2459127.5,2460509.33,-1381.83,ZTF20acgigfo_20201005_LT_v1.ascii,0
ZTF20acgigfo,nova,0.00017,,2459129.5,2460509.33,-1379.83,ZTF20acgigfo_20201007_P60_v1.ascii,0
ZTF20accmtgt,Ia,0.033,,2459128.5,2460508.56,-1380.06,ZTF20accmtgt_20201006_P60_v1.ascii,0
ZTF20accmutv,Ia-CSM,0.045,,2459128.5,2460547.47,-1418.97,ZTF20accmutv_20201006_P60_v1.ascii,0
ZTF20accmutv,Ia-CSM,0.045,,2459135.5,2460547.47,-1411.97,ZTF20accmutv_20201013_P60_v1.ascii,0
ZTF20accmutv,Ia-CSM,0.045,,2459222.5,2460547.47,-1324.97,ZTF20accmutv_20210108_Lick_3-m_v1.ascii,0
ZTF20accmutv,Ia-CSM,0.045,,2459290.5,2460547.47,-1256.97,ZTF20accmutv_20210317_NOT_v1.ascii,0
ZTF20acezpem,Ia,0.07,,2459127.5,2460517.44,-1389.94,ZTF20acezpem_20201005_P60_v1.ascii,0
ZTF20acezpem,Ia,0.07,,2459133.5,2460517.44,-1383.94,ZTF20acezpem_20201011_P60_v1.ascii,0
ZTF20acezpem,Ia,0.07,,2459134.5,2460517.44,-1382.94,ZTF20acezpem_20201012_P60_v1.ascii,0
ZTF20acezpem,Ia,0.07,,2459135.5,2460517.44,-1381.94,ZTF20acezpem_20201013_P60_v1.ascii,0
ZTF20acfkkyf,Ia,0.056,,2459132.5,2460512.46,-1379.96,ZTF20acfkkyf_20201010_P60_v1.ascii,0
ZTF20acfqngt,Ic,0.01611,,2459135.5,2460523.37,-1387.87,ZTF20acfqngt_20201013_P60_v1.ascii,0
ZTF20acfqngt,Ic,0.01611,,2459140.5,2460523.37,-1382.87,ZTF20acfqngt_20201018_P60_v1.ascii,0
ZTF20acfqngt,Ic,0.01611,,2459151.5,2460523.37,-1371.87,ZTF20acfqngt_20201029_P60_v1.ascii,0
ZTF20acfqngt,Ic,0.01611,,2459153.5,2460523.37,-1369.87,ZTF20acfqngt_20201031_Keck2_v1.ascii,0
ZTF20acfqngt,Ic,0.01611,,2459157.5,2460523.37,-1365.87,ZTF20acfqngt_20201104_P60_v1.ascii,0
ZTF20acfqngt,Ic,0.01611,,2459173.5,2460523.37,-1349.87,ZTF20acfqngt_20201120_Keck1_v1.ascii,0
ZTF20acfwrln,II,0.0183,,2459139.5,2460519.52,-1380.02,ZTF20acfwrln_20201017_P60_v1.ascii,0
ZTF20acfwrln,II,0.0183,,2459139.5,2460519.52,-1380.02,ZTF20acfwrln_20201017_P60_v2.ascii,0
ZTF20acgbxgi,-,,,2459129.5,2460506.51,-1377.01,ZTF20acgbxgi_20201007_P60_v1.ascii,0
ZTF20acggxac,Ia,0.093,,2459132.5,2460513.29,-1380.79,ZTF20acggxac_20201010_P60_v1.ascii,0
ZTF20acgkbkm,IIb,0.0466,,2459132.5,2460519.54,-1387.04,ZTF20acgkbkm_20201010_P60_v1.ascii,0
ZTF20acgkbkm,IIb,0.0466,,2459141.5,2460519.54,-1378.04,ZTF20acgkbkm_20201019_P60_v1.ascii,0
ZTF20acgkbkm,IIb,0.0466,,2459143.5,2460519.54,-1376.04,ZTF20acgkbkm_20201021_P200_v1.ascii,0
ZTF20acgkbkm,IIb,0.0466,,2459152.5,2460519.54,-1367.04,ZTF20acgkbkm_20201030_P60_v1.ascii,0
ZTF20acgnbvv,Ia,0.05,,2459130.5,2460520.28,-1389.78,ZTF20acgnbvv_20201008_P60_v1.ascii,0
ZTF20acgnelh,II,0.04121,,2459129.5,2460516.41,-1386.91,ZTF20acgnelh_20201007_P60_v1.ascii,0
ZTF20acgnelh,II,0.04121,,2459129.5,2460516.41,-1386.91,ZTF20acgnelh_20201007_P60_v2.ascii,0
ZTF20acgnelh,II,0.04121,,2459132.5,2460516.41,-1383.91,ZTF20acgnelh_20201010_P60_v1.ascii,0
ZTF20acgpqqr,Ia,0.05951,,2459128.5,2460518.37,-1389.87,ZTF20acgpqqr_20201006_P60_v1.ascii,0
ZTF20acgpqqr,Ia,0.05951,,2459128.5,2460518.37,-1389.87,ZTF20acgpqqr_20201006_P60_v2.ascii,0
ZTF20acgprcg,Ia,0.08,,2459133.5,2460516.33,-1382.83,ZTF20acgprcg_20201011_P60_v1.ascii,0
ZTF20acgprcg,Ia,0.08,,2459135.5,2460516.33,-1380.83,ZTF20acgprcg_20201013_P60_v1.ascii,0
ZTF20acgprcg,Ia,0.08,,2459135.5,2460516.33,-1380.83,ZTF20acgprcg_20201013_P60_v2.ascii,0
ZTF20acgremo,Ia,0.05,,2459137.5,2460521.5,-1384.0,ZTF20acgremo_20201015_P60_v1.ascii,0
ZTF20acgrvqo,Ia,0.03,,2459130.5,2460508.51,-1378.01,ZTF20acgrvqo_20201008_P60_v1.ascii,0
ZTF20acgrvtr,Ia,0.075,,2459132.5,2460512.49,-1379.99,ZTF20acgrvtr_20201010_P60_v1.ascii,0
ZTF20acgrwej,Ia,0.09,,2459130.5,2460512.53,-1382.03,ZTF20acgrwej_20201008_SOAR_v1.ascii,0
ZTF18adiaqui,-,,,2459131.5,2460509.28,-1377.78,ZTF18adiaqui_20201009_P60_v1.ascii,0
ZTF20aceqoer,Ia,0.11,,2459132.5,2460509.42,-1376.92,ZTF20aceqoer_20201010_P60_v1.ascii,0
ZTF20acfvsze,Ia,0.06,,2459128.5,2460516.36,-1387.86,ZTF20acfvsze_20201006_P60_v1.ascii,0
ZTF20acfvsze,Ia,0.06,,2459129.5,2460516.36,-1386.86,ZTF20acfvsze_20201007_P60_v1.ascii,0
ZTF18abxzitr,Ia,0.0692,,2459129.5,2460510.32,-1380.82,ZTF18abxzitr_20201007_P60_v1.ascii,0
ZTF18abxzitr,Ia,0.0692,,2459133.5,2460510.32,-1376.82,ZTF18abxzitr_20201011_DCT_v1.ascii,0
ZTF20acgddbm,-,,,2459129.5,2460505.2,-1375.7,ZTF20acgddbm_20201007_P60_v1.ascii,0
ZTF20acgmqgv,Ia,0.08,,2459130.5,2460512.39,-1381.89,ZTF20acgmqgv_20201008_P60_v1.ascii,0
ZTF20acgnenc,II,0.093,,2459128.5,2460516.32,-1387.82,ZTF20acgnenc_20201006_P60_v1.ascii,0
ZTF20acgnenc,II,0.093,,2459129.5,2460516.32,-1386.82,ZTF20acgnenc_20201007_P60_v1.ascii,0
ZTF20acgnenc,II,0.093,,2459130.5,2460516.32,-1385.82,ZTF20acgnenc_20201008_NOT_v1.ascii,0
ZTF20acgnenc,II,0.093,,2459131.5,2460516.32,-1384.82,ZTF20acgnenc_20201009_P60_v1.ascii,0
ZTF20acgnenc,II,0.093,,2459133.5,2460516.32,-1382.82,ZTF20acgnenc_20201011_P60_v1.ascii,0
ZTF20acgnenc,II,0.093,,2459133.5,2460516.32,-1382.82,ZTF20acgnenc_20201011_P60_v2.ascii,0
ZTF20acgnenc,II,0.093,,2459136.5,2460516.32,-1379.82,ZTF20acgnenc_20201014_P60_v1.ascii,0
ZTF20acgnrqu,Ia,0.046,,2459131.5,2460519.42,-1387.92,ZTF20acgnrqu_20201009_P60_v1.ascii,0
ZTF20acgnrqu,Ia,0.046,,2459135.5,2460519.42,-1383.92,ZTF20acgnrqu_20201013_P60_v1.ascii,0
ZTF20acgpigm,Ia,0.09,,2459140.5,2460517.13,-1376.63,ZTF20acgpigm_20201018_P60_v1.ascii,0
ZTF20acgpigm,Ia,0.09,,2459140.5,2460517.13,-1376.63,ZTF20acgpigm_20201018_P60_v2.ascii,0
ZTF20acgpngg,Ia,0.05306,,2459130.5,2460518.32,-1387.82,ZTF20acgpngg_20201008_P60_v1.ascii,0
ZTF20acgpngg,Ia,0.05306,,2459130.5,2460518.32,-1387.82,ZTF20acgpngg_20201008_P60_v2.ascii,0
ZTF20acgpngg,Ia,0.05306,,2459137.5,2460518.32,-1380.82,ZTF20acgpngg_20201015_APO_v1.ascii,0
ZTF20acgynyw,Ia,0.07,,2459136.5,2460521.21,-1384.71,ZTF20acgynyw_20201014_P60_v1.ascii,0
ZTF20achatyv,Ia,0.06776,,2459131.5,2460510.32,-1378.82,ZTF20achatyv_20201009_P60_v1.ascii,0
ZTF20achatyv,Ia,0.06776,,2459131.5,2460510.32,-1378.82,ZTF20achatyv_20201009_P60_v2.ascii,0
