,ZTF_Name,Version,subject_ids,NoMatch,#1,#2,#3,#4,#5
252,ZTF18aaslhxt,ZTF18aaslhxt_20180616_P200_v1.ascii,53623991,2,0,1,0,1,6
253,ZTF18aasszwr,ZTF18aasszwr_20181203_P60_v1.ascii,53623995,1,0,8,2,0,0
254,ZTF18aasszwr,ZTF18aasszwr_20191105_DCT_v1.ascii,53623996,0,3,3,1,0,4
255,ZTF18aasycpd,ZTF18aasycpd_20180602_P60_v1.ascii,53624001,3,3,1,3,0,0
256,ZTF18aathgma,ZTF18aathgma_20181112_P60_v2.ascii,53624004,5,2,0,1,0,2
257,ZTF18aatjlhe,ZTF18aatjlhe_20181121_P60_v1.ascii,53624005,3,5,0,0,3,0
258,ZTF18aatlfus,ZTF18aatlfus_20180517_P60_v1.ascii,53624006,3,0,4,3,1,0
259,ZTF18aauebur,ZTF18aauebur_20180804_P60_v1.ascii,53624013,0,0,5,0,6,0
260,ZTF18aauebur,ZTF18aauebur_20180804_P60_v2.ascii,53624014,4,1,0,0,6,0
261,ZTF18aauenwu,ZTF18aauenwu_20180612_P200_v1.ascii,53624016,2,3,2,3,0,0
262,ZTF18aauenwu,ZTF18aauenwu_20180707_LT_v1.ascii,53624017,3,0,1,1,1,5
263,ZTF18aauizcr,ZTF18aauizcr_20180519_P60_v1.ascii,53624024,0,1,0,3,6,1
264,ZTF18aauizcr,ZTF18aauizcr_20180519_P60_v2.ascii,53624025,0,4,0,4,3,0
265,ZTF18aaumeys,ZTF18aaumeys_20180518_P60_v1.ascii,53624026,0,0,1,1,0,9
266,ZTF18aaumeys,ZTF18aaumeys_20180519_APO_v1.ascii,53624027,0,3,0,4,4,0
267,ZTF18aaumeys,ZTF18aaumeys_20180521_DCT_v1.ascii,53624028,0,9,0,0,0,0
268,ZTF18aaunfqq,ZTF18aaunfqq_20180524_P60_v1.ascii,53624031,6,2,0,0,3,0
269,ZTF18aaupmks,ZTF18aaupmks_20180612_P60_v1.ascii,53624032,5,0,0,0,1,5
270,ZTF18aauqdyb,ZTF18aauqdyb_20180626_P60_v1.ascii,53624033,2,1,1,0,6,0
271,ZTF18aauuohe,ZTF18aauuohe_20180821_P200_v1.ascii,53624035,0,4,4,1,0,2
272,ZTF18aauworo,ZTF18aauworo_20180523_P60_v1.ascii,53624037,0,4,1,1,2,3
273,ZTF18aauxltf,ZTF18aauxltf_20180524_P60_v1.ascii,53624038,0,2,1,2,4,1
274,ZTF18aavnvmp,ZTF18aavnvmp_20180530_P60_v1.ascii,53624045,0,4,0,4,1,0
275,ZTF18aavnxar,ZTF18aavnxar_20180607_P60_v1.ascii,53624046,1,0,5,0,0,5
276,ZTF18aavrmcg,ZTF18aavrmcg_20180520_LT_v1.ascii,53624051,3,3,0,4,0,1
277,ZTF18aavrmcg,ZTF18aavrmcg_20180523_NOT_v1.ascii,53624052,7,0,0,1,2,0
278,ZTF18aavrmcg,ZTF18aavrmcg_20180613_NOT_v1.ascii,53624054,0,3,8,0,0,0
279,ZTF18aavrmcg,ZTF18aavrmcg_20180717_P200_v2.ascii,53624055,2,0,1,2,5,1
280,ZTF18aavrmlf,ZTF18aavrmlf_20200212_P60_v1.ascii,53624057,2,1,1,2,5,0
281,ZTF18aavrwhu,ZTF18aavrwhu_20180531_P60_v1.ascii,53624058,2,3,1,1,0,3
282,ZTF18aavrzxp,ZTF18aavrzxp_20180605_P60_v1.ascii,53624060,1,3,1,4,1,1
283,ZTF18aavskep,ZTF18aavskep_20180610_LT_v1.ascii,53624063,1,0,3,4,0,4
284,ZTF18aawdpnm,ZTF18aawdpnm_20180605_P60_v1.ascii,53624071,0,2,1,0,0,8
285,ZTF18aawjywv,ZTF18aawjywv_20180601_P60_v1.ascii,53624072,1,0,8,1,1,1
286,ZTF18aawmxdx,ZTF18aawmxdx_20181213_P60_v1.ascii,53624073,2,2,1,1,5,0
287,ZTF18aawmxdx,ZTF18aawmxdx_20181216_P60_v1.ascii,53624074,1,2,3,1,1,2
288,ZTF18aawpcel,ZTF18aawpcel_20180611_P60_v1.ascii,53624075,1,4,1,0,2,3
289,ZTF18aawurud,ZTF18aawurud_20180719_P60_v1.ascii,53624081,1,1,0,1,1,7
290,ZTF18aawwazv,ZTF18aawwazv_20180912_P200_v2.ascii,53624084,1,0,5,5,1,0
291,ZTF18aawwazv,ZTF18aawwazv_20180913_P200_v1.ascii,53624085,0,1,4,3,0,2
292,ZTF18aawxlxf,ZTF18aawxlxf_20180608_P60_v1.ascii,53624086,2,3,3,1,1,1
293,ZTF18aawyjjq,ZTF18aawyjjq_20180602_P60_v1.ascii,53624087,3,1,0,5,1,1
294,ZTF18aawyjjq,ZTF18aawyjjq_20180608_P200_v1.ascii,53624088,0,6,3,0,0,1
295,ZTF18aaxagxj,ZTF18aaxagxj_20191201_P60_v1.ascii,53624090,6,3,1,0,0,0
296,ZTF18aaxavsk,ZTF18aaxavsk_20180602_P60_v1.ascii,53624091,1,2,2,0,5,1
297,ZTF18aaxcfbt,ZTF18aaxcfbt_20180703_P60_v1.ascii,53624092,5,1,1,4,0,0
298,ZTF18aaxcxih,ZTF18aaxcxih_20180605_P60_v1.ascii,53624095,0,3,0,1,3,4
299,ZTF18aaxdrjn,ZTF18aaxdrjn_20180603_LT_v1.ascii,53624096,0,1,3,1,4,2
300,ZTF18aaxiuyp,ZTF18aaxiuyp_20180609_P60_v1.ascii,53624097,0,4,3,1,1,2
301,ZTF18aaxiuyp,ZTF18aaxiuyp_20180712_Keck1_v1.ascii,53624099,3,5,0,0,3,0
302,ZTF18aaxjuwy,ZTF18aaxjuwy_20180615_P60_v1.ascii,53624100,0,1,1,4,0,5
303,ZTF18aaxkfos,ZTF18aaxkfos_20180610_P60_v1.ascii,53624101,0,0,1,1,5,4
304,ZTF18aaxmixe,ZTF18aaxmixe_20180612_APO_v1.ascii,53624108,3,0,0,1,0,6
305,ZTF18aaxnkos,ZTF18aaxnkos_20180608_P60_v1.ascii,53624109,0,4,1,4,1,1
306,ZTF18aaxnmdq,ZTF18aaxnmdq_20180612_P200_v1.ascii,53624110,0,1,0,8,2,0
307,ZTF18aaxnqjb,ZTF18aaxnqjb_20180608_P60_v1.ascii,53624111,4,3,3,1,1,0
308,ZTF18aaxnqjb,ZTF18aaxnqjb_20180618_LT_v1.ascii,53624112,2,0,5,0,0,3
309,ZTF18aaxnqjb,ZTF18aaxnqjb_20180813_P200_v1.ascii,53624113,0,2,1,5,0,3
310,ZTF18aaxokeg,ZTF18aaxokeg_20190604_P200_v1.ascii,53624115,2,0,0,0,8,1
311,ZTF18aaxopwa,ZTF18aaxopwa_20180613_Keck1_v1.ascii,53624116,3,1,0,6,0,1
312,ZTF18aaxqyki,ZTF18aaxqyki_20180608_P200_v1.ascii,53624117,1,0,2,5,2,1
313,ZTF18aaxsioa,ZTF18aaxsioa_20180608_P200_v1.ascii,53624119,1,1,2,0,2,5
314,ZTF18aaxtcdm,ZTF18aaxtcdm_20180615_P60_v1.ascii,53624120,0,8,0,0,1,2
315,ZTF18aaxvpsw,ZTF18aaxvpsw_20180613_P60_v1.ascii,53624121,0,7,0,4,0,0
316,ZTF18aaxwjmp,ZTF18aaxwjmp_20180618_P60_v1.ascii,53624122,0,4,3,0,4,0
317,ZTF18aaxwjmp,ZTF18aaxwjmp_20180620_P60_v1.ascii,53624123,0,2,4,0,0,4
318,ZTF18aaxxfah,ZTF18aaxxfah_20180608_P60_v1.ascii,53624125,0,1,1,6,2,1
319,ZTF18aaxxfgs,ZTF18aaxxfgs_20180713_P60_v1.ascii,53624128,1,0,2,2,2,2
320,ZTF18aaxxota,ZTF18aaxxota_20180616_P200_v2.ascii,53624131,4,0,3,1,3,0
321,ZTF18aaxxota,ZTF18aaxxota_20180617_Keck1_v1.ascii,53624132,0,1,1,6,2,0
322,ZTF18aaxxyhp,ZTF18aaxxyhp_20180606_P60_v1.ascii,53624133,2,4,1,0,3,1
323,ZTF18aaxzlmy,ZTF18aaxzlmy_20180621_P200_v2.ascii,53624135,1,3,4,2,0,0
324,ZTF18aaybtnt,ZTF18aaybtnt_20180904_P60_v1.ascii,53624139,6,4,1,0,0,0
325,ZTF18aaydbyc,ZTF18aaydbyc_20180608_P60_v1.ascii,53624140,2,0,0,0,3,7
326,ZTF18aaydmkh,ZTF18aaydmkh_20180608_P200_v1.ascii,53624141,0,0,9,0,2,0
327,ZTF18aaygwqd,ZTF18aaygwqd_20180610_P60_v1.ascii,53624142,2,3,1,0,3,0
328,ZTF18aayhylv,ZTF18aayhylv_20190403_Keck1_v1.ascii,53624148,4,2,0,1,1,3
329,ZTF18aayhylv,ZTF18aayhylv_20190406_Keck1_v2.ascii,53624149,7,0,1,1,1,0
330,ZTF18aayiahw,ZTF18aayiahw_20180622_P60_v1.ascii,53624150,0,5,0,0,2,4
331,ZTF18aayivoq,ZTF18aayivoq_20180614_P60_v1.ascii,53624152,1,8,0,0,2,0
332,ZTF18aayivxm,ZTF18aayivxm_20180625_P60_v1.ascii,53624153,1,5,2,0,0,3
333,ZTF18aayjyub,ZTF18aayjyub_20180611_LT_v1.ascii,53624155,1,2,1,3,3,1
334,ZTF18aaykjei,ZTF18aaykjei_20180613_APO_v1.ascii,53624157,6,1,0,2,0,2
335,ZTF18aaykjei,ZTF18aaykjei_20180619_P60_v1.ascii,53624158,3,6,1,0,1,0
336,ZTF18aaykjei,ZTF18aaykjei_20180707_P60_v1.ascii,53624160,5,1,1,4,0,0
337,ZTF18aaykmzg,ZTF18aaykmzg_20180612_P60_v1.ascii,53624163,1,2,0,6,0,0
338,ZTF18aaylbjm,ZTF18aaylbjm_20180621_P60_v1.ascii,53624166,2,3,3,3,0,0
339,ZTF18aaylbjm,ZTF18aaylbjm_20180623_P60_v1.ascii,53624167,1,2,2,4,1,1
340,ZTF18aaylcvo,ZTF18aaylcvo_20180611_P60_v1.ascii,53624170,1,1,1,3,3,0
341,ZTF18aayxupv,ZTF18aayxupv_20180702_P60_v1.ascii,53624177,0,3,0,6,0,1
342,ZTF18aayyqia,ZTF18aayyqia_20200629_P60_v2.ascii,53624179,1,2,0,3,0,6
343,ZTF18aayyxxp,ZTF18aayyxxp_20180615_P60_v1.ascii,53624181,0,7,0,2,1,1
344,ZTF18aazblzy,ZTF18aazblzy_20180612_P200_v1.ascii,53624183,0,9,0,0,0,2
345,ZTF18aazcoob,ZTF18aazcoob_20180625_P60_v1.ascii,53624185,4,4,0,0,1,2
346,ZTF18aazcuno,ZTF18aazcuno_20180618_P60_v1.ascii,53624186,6,1,0,0,0,4
347,ZTF18aazgfkq,ZTF18aazgfkq_20180613_XL216_v1.ascii,53624188,0,5,0,3,1,3
348,ZTF18aazhkfk,ZTF18aazhkfk_20180617_P60_v1.ascii,53624189,4,2,0,2,1,2
349,ZTF18aazhklh,ZTF18aazhklh_20180522_FTS_v1.ascii,53624190,1,4,2,0,4,0
350,ZTF18aazhwnh,ZTF18aazhwnh_20180623_P60_v1.ascii,53624191,2,10,0,0,0,0
351,ZTF18aazndjw,ZTF18aazndjw_20180618_P60_v1.ascii,53624195,3,0,1,6,0,0
352,ZTF18aazrdpr,ZTF18aazrdpr_20180621_P60_v1.ascii,53624196,3,0,4,0,0,4
353,ZTF18aazsabq,ZTF18aazsabq_20180619_APO_v1.ascii,53624197,0,3,5,0,2,1
354,ZTF18aazsabq,ZTF18aazsabq_20180621_P60_v1.ascii,53624198,1,4,2,0,3,1
355,ZTF18abadjhx,ZTF18abadjhx_20180620_APO_v1.ascii,53624200,2,1,1,2,2,2
356,ZTF18abaeawz,ZTF18abaeawz_20180619_APO_v1.ascii,53624201,2,3,0,3,1,2
357,ZTF18abaelhi,ZTF18abaelhi_20180705_P60_v1.ascii,53624203,0,6,0,5,0,0
358,ZTF18abafhva,ZTF18abafhva_20190501_P60_v1.ascii,53624204,3,7,0,0,0,1
359,ZTF18abafhva,ZTF18abafhva_20190513_P200_v1.ascii,53624205,4,4,0,2,1,0
360,ZTF18abafxmt,ZTF18abafxmt_20180621_P200_v1.ascii,53624206,0,3,5,1,1,1
361,ZTF18abakjgq,ZTF18abakjgq_20180624_P60_v1.ascii,53624208,0,5,1,2,3,0
362,ZTF18abauprj,ZTF18abauprj_20180615_APO_v2.ascii,53624210,1,2,2,3,3,0
363,ZTF18abauprj,ZTF18abauprj_20180616_P200_v1.ascii,53624211,3,3,0,0,0,5
364,ZTF18abauprj,ZTF18abauprj_20180617_Keck1_v1.ascii,53624213,0,4,1,6,0,0
365,ZTF18abauprj,ZTF18abauprj_20180617_LT_v1.ascii,53624214,2,3,1,2,3,0
366,ZTF18abauprj,ZTF18abauprj_20180625_P60_v1.ascii,53624217,0,7,1,1,0,1
367,ZTF18abauprj,ZTF18abauprj_20181027_P60_v1.ascii,53624220,3,0,0,3,0,5
368,ZTF18abaxlpi,ZTF18abaxlpi_20180625_P60_v1.ascii,53624223,0,4,1,1,1,4
369,ZTF18abbikrz,ZTF18abbikrz_20200726_P60_v1.ascii,53624226,3,7,0,0,0,0
370,ZTF18abbodly,ZTF18abbodly_20180618_P60_v1.ascii,53624227,2,3,0,0,5,1
371,ZTF18abbodly,ZTF18abbodly_20180620_P60_v1.ascii,53624228,0,1,0,0,11,0
372,ZTF18abbovuc,ZTF18abbovuc_20180618_P200_v1.ascii,53624229,2,1,6,1,0,1
373,ZTF18abbovuc,ZTF18abbovuc_20181110_Keck1_v1.ascii,53624231,11,0,1,0,2,1
374,ZTF18abbovuc,ZTF18abbovuc_20190307_Keck1_v1.ascii,53624232,0,4,1,5,1,0
375,ZTF18abbpeqo,ZTF18abbpeqo_20180627_P60_v1.ascii,53624233,0,3,3,2,0,2
376,ZTF18abbpxik,ZTF18abbpxik_20180620_P60_v1.ascii,53624234,9,0,0,0,2,0
377,ZTF18abbpxik,ZTF18abbpxik_20180621_P200_v2.ascii,53624235,5,1,0,0,0,5
378,ZTF18abbpxik,ZTF18abbpxik_20180621_P60_v1.ascii,53624236,1,8,1,0,0,0
379,ZTF18abbpyvk,ZTF18abbpyvk_20180623_P60_v1.ascii,53624240,0,4,0,0,0,7
380,ZTF18abbqjds,ZTF18abbqjds_20180708_P60_v1.ascii,53624241,0,2,1,0,4,4
381,ZTF18abbxisr,ZTF18abbxisr_20180816_P60_v1.ascii,53624243,6,2,3,0,0,0
382,ZTF18abccqmd,ZTF18abccqmd_20180728_P60_v1.ascii,53624245,4,0,3,3,0,0
383,ZTF18abcdzyc,ZTF18abcdzyc_20180623_P60_v1.ascii,53624249,2,4,0,0,0,5
384,ZTF18abceakp,ZTF18abceakp_20180630_P60_v1.ascii,53624250,3,3,1,1,2,1
385,ZTF18abceakp,ZTF18abceakp_20180702_P60_v1.ascii,53624251,1,0,0,0,0,10
386,ZTF18abcecfi,ZTF18abcecfi_20180702_P60_v1.ascii,53624253,1,2,2,3,2,0
387,ZTF18abceimg,ZTF18abceimg_20180708_P200_v2.ascii,53624254,5,0,2,1,3,0
388,ZTF18abceitr,ZTF18abceitr_20180626_P60_v1.ascii,53624255,4,0,1,2,3,1
389,ZTF18abcezmh,ZTF18abcezmh_20180703_P60_v1.ascii,53624257,1,4,3,1,2,0
390,ZTF18abcezmh,ZTF18abcezmh_20180812_P200_v1.ascii,53624258,0,4,3,1,3,0
391,ZTF18abcfcoo,ZTF18abcfcoo_20180621_P60_v1.ascii,53624259,2,1,1,4,0,3
392,ZTF18abcfdzu,ZTF18abcfdzu_20180719_P60_v2.ascii,53624260,1,2,0,1,1,6
393,ZTF18abcfdzu,ZTF18abcfdzu_20180719_P60_v3.ascii,53624261,2,0,0,1,1,7
394,ZTF18abcfdzu,ZTF18abcfdzu_20180804_P200_v2.ascii,53624262,4,0,3,1,0,2
395,ZTF18abcfdzu,ZTF18abcfdzu_20180805_P60_v1.ascii,53624263,4,5,0,1,0,1
396,ZTF18abcfdzu,ZTF18abcfdzu_20180807_Keck1_v1.ascii,53624265,0,12,1,0,0,0
397,ZTF18abcfdzu,ZTF18abcfdzu_20180807_NOT_v1.ascii,53624266,1,5,3,0,1,0
398,ZTF18abcfdzu,ZTF18abcfdzu_20180818_NOT_v1.ascii,53624267,1,5,5,0,0,0
399,ZTF18abcfdzu,ZTF18abcfdzu_20180825_NOT_v2.ascii,53624268,5,1,1,2,0,0
400,ZTF18abcfdzu,ZTF18abcfdzu_20180918_NOT_v1.ascii,53624269,1,4,4,1,0,0
401,ZTF18abcfdzu,ZTF18abcfdzu_20180930_NOT_v1.ascii,53624270,0,7,1,1,2,0
402,ZTF18abcfdzu,ZTF18abcfdzu_20190120_NOT_v1.ascii,53624271,0,8,0,0,2,0
403,ZTF18abcfdzu,ZTF18abcfdzu_20190704_P200_v1.ascii,53624273,1,1,0,0,9,0
404,ZTF18abcfdzu,ZTF18abcfdzu_20200219_Keck1_v1.ascii,53624274,2,5,0,0,1,2
405,ZTF18abcflnz,ZTF18abcflnz_20190407_APO_v1.ascii,53624276,6,1,0,0,1,3
406,ZTF18abcicrq,ZTF18abcicrq_20180628_P60_v1.ascii,53624277,3,5,0,0,1,0
407,ZTF18abckujq,ZTF18abckujq_20180621_P200_v2.ascii,53624280,4,0,1,5,0,1
408,ZTF18abckujq,ZTF18abckujq_20180701_P60_v1.ascii,53624281,0,6,1,3,0,1
409,ZTF18abckutn,ZTF18abckutn_20180621_P200_v1.ascii,53624282,1,1,3,2,3,1
410,ZTF18abckutn,ZTF18abckutn_20180621_P200_v2.ascii,53624283,4,5,1,1,0,0
411,ZTF18abclfee,ZTF18abclfee_20180630_P60_v1.ascii,53624287,4,4,1,0,2,1
412,ZTF18abclfee,ZTF18abclfee_20180704_LT_v1.ascii,53624289,1,5,0,2,2,1
413,ZTF18abclfee,ZTF18abclfee_20180708_P200_v2.ascii,53624290,1,1,0,6,2,0
414,ZTF18abclfee,ZTF18abclfee_20180708_P60_v1.ascii,53624291,3,1,6,1,0,0
415,ZTF18abclfee,ZTF18abclfee_20180804_P200_v1.ascii,53624292,1,2,0,0,7,1
416,ZTF18abcohew,ZTF18abcohew_20181201_Keck1_v1.ascii,53624294,1,7,0,2,0,1
417,ZTF18abcohew,ZTF18abcohew_20181204_P60_v1.ascii,53624295,1,9,0,0,2,0
418,ZTF18abcptmt,ZTF18abcptmt_20180623_P60_v1.ascii,53624298,0,0,0,1,0,10
419,ZTF18abcptmt,ZTF18abcptmt_20180625_LCOGT1m_v1.ascii,53624299,2,1,1,1,1,4
420,ZTF18abcptmt,ZTF18abcptmt_20180708_LT_v1.ascii,53624300,4,0,0,1,3,2
421,ZTF18abcptmt,ZTF18abcptmt_20180716_P60_v1.ascii,53624301,2,5,0,0,0,2
422,ZTF18abcrxoj,ZTF18abcrxoj_20180624_P60_v1.ascii,53624303,1,9,0,0,1,0
423,ZTF18abcryxz,ZTF18abcryxz_20180628_P60_v1.ascii,53624305,1,3,4,0,2,0
424,ZTF18abcsgvj,ZTF18abcsgvj_20180630_P60_v1.ascii,53624307,2,2,2,1,4,0
425,ZTF18abcvush,ZTF18abcvush_20180704_P60_v1.ascii,53624308,0,7,2,2,0,0
426,ZTF18abcwzhs,ZTF18abcwzhs_20190610_P60_v1.ascii,53624309,6,1,1,0,1,0
427,ZTF18abcyhju,ZTF18abcyhju_20180703_P60_v1.ascii,53624312,1,0,0,8,1,1
428,ZTF18abcyilc,ZTF18abcyilc_20180715_P60_v2.ascii,53624314,1,0,1,8,0,0
429,ZTF18abcyilc,ZTF18abcyilc_20180717_P200_v2.ascii,53624315,0,3,3,0,1,3
430,ZTF18abcysdx,ZTF18abcysdx_20180708_P60_v1.ascii,53624316,2,3,3,0,2,1
431,ZTF18abcyues,ZTF18abcyues_20180630_P60_v1.ascii,53624317,0,3,3,1,0,4
432,ZTF18abcyues,ZTF18abcyues_20180630_P60_v2.ascii,53624318,6,2,0,0,1,2
433,ZTF18abcyues,ZTF18abcyues_20180713_Keck1_v1.ascii,53624319,0,1,1,7,2,0
434,ZTF18abdbysy,ZTF18abdbysy_20180628_WHT_v2.ascii,53624325,5,0,0,1,2,3
435,ZTF18abdbysy,ZTF18abdbysy_20180630_P60_v1.ascii,53624326,0,0,0,0,3,7
436,ZTF18abdcudb,ZTF18abdcudb_20190710_P60_v1.ascii,53624330,0,3,2,1,4,1
437,ZTF18abddrhd,ZTF18abddrhd_20180712_P60_v1.ascii,53624331,1,3,1,2,1,2
438,ZTF18abddrhd,ZTF18abddrhd_20180712_P60_v2.ascii,53624332,0,2,0,3,6,1
439,ZTF18abdeeeh,ZTF18abdeeeh_20180717_P60_v2.ascii,53624333,0,4,1,2,1,3
440,ZTF18abdefet,ZTF18abdefet_20180705_P60_v1.ascii,53624334,0,4,1,3,0,3
441,ZTF18abdffeo,ZTF18abdffeo_20180804_P200_v1.ascii,53624341,4,0,0,3,3,0
442,ZTF18abdgdhz,ZTF18abdgdhz_20180729_P60_v1.ascii,53624345,3,1,2,0,0,4
443,ZTF18abdgwxn,ZTF18abdgwxn_20180706_P60_v1.ascii,53624348,6,3,2,0,0,0
444,ZTF18abdhsfc,ZTF18abdhsfc_20180708_P200_v2.ascii,53624350,1,4,0,1,1,4
445,ZTF18abdiasx,ZTF18abdiasx_20180919_P60_v1.ascii,53624351,0,2,4,4,1,0
446,ZTF18abdingc,ZTF18abdingc_20180728_P60_v2.ascii,53624354,1,8,2,0,0,0
447,ZTF18abdingc,ZTF18abdingc_20180804_P200_v1.ascii,53624355,0,2,1,4,4,0
448,ZTF18abdiqdh,ZTF18abdiqdh_20180705_P60_v2.ascii,53624357,0,6,0,0,4,1
449,ZTF18abdiwpt,ZTF18abdiwpt_20180712_P60_v1.ascii,53624358,0,4,0,1,5,1
450,ZTF18abdiwpt,ZTF18abdiwpt_20180712_P60_v2.ascii,53624359,0,3,3,2,1,1
451,ZTF18abdkimx,ZTF18abdkimx_20180713_P60_v1.ascii,53624361,1,1,0,7,1,0
452,ZTF18abdkkwa,ZTF18abdkkwa_20181017_NOT_v1.ascii,53624367,0,10,0,1,0,0
453,ZTF18abdpvnd,ZTF18abdpvnd_20180713_P60_v1.ascii,53624370,1,2,4,3,0,1
454,ZTF18abdpvnd,ZTF18abdpvnd_20180713_P60_v2.ascii,53624371,0,1,5,1,3,0
455,ZTF18abdpvnd,ZTF18abdpvnd_20180820_P60_v1.ascii,53624372,0,0,0,5,1,5
456,ZTF18abdrbqp,ZTF18abdrbqp_20180712_P60_v1.ascii,53624374,0,8,1,1,0,1
457,ZTF18abdrmin,ZTF18abdrmin_20180726_P60_v1.ascii,53624376,0,5,0,0,5,1
458,ZTF18abeajml,ZTF18abeajml_20180705_P60_v1.ascii,53624378,1,7,0,2,0,1
459,ZTF18abeajml,ZTF18abeajml_20180706_P60_v4.ascii,53624382,2,0,1,0,1,7
460,ZTF18abeamgv,ZTF18abeamgv_20180713_Keck1_v1.ascii,53624391,1,2,0,6,2,0
461,ZTF18abebzog,ZTF18abebzog_20180706_P60_v1.ascii,53624392,2,8,0,1,0,0
462,ZTF18abebzog,ZTF18abebzog_20180711_P60_v1.ascii,53624393,0,5,2,3,0,1
463,ZTF18abeecwe,ZTF18abeecwe_20180713_P60_v1.ascii,53624398,0,7,0,0,1,3
464,ZTF18abesqnb,ZTF18abesqnb_20180714_P60_v2.ascii,53624406,2,2,4,0,1,2
465,ZTF18abesqnb,ZTF18abesqnb_20180804_P200_v2.ascii,53624413,3,1,0,7,0,0
466,ZTF18abetehf,ZTF18abetehf_20180713_P60_v2.ascii,53624415,1,4,1,4,0,1
467,ZTF18abetewu,ZTF18abetewu_20180715_P60_v2.ascii,53624419,4,1,4,0,1,1
468,ZTF18abeyqpr,ZTF18abeyqpr_20180725_P60_v1.ascii,53624420,1,0,6,0,0,4
469,ZTF18abeyqpr,ZTF18abeyqpr_20180802_P60_v1.ascii,53624422,4,1,0,1,4,1
470,ZTF18abeyqpr,ZTF18abeyqpr_20181110_Keck1_v1.ascii,53624425,1,4,0,6,0,0
471,ZTF18abfcmjw,ZTF18abfcmjw_20190409_LT_v1.ascii,53624426,2,0,8,0,0,1
472,ZTF18abfcmjw,ZTF18abfcmjw_20190412_Keck1_v2.ascii,53624428,1,4,2,2,1,0
473,ZTF18abfcmjw,ZTF18abfcmjw_20190424_P200_v1.ascii,53624430,0,4,7,0,0,0
474,ZTF18abffyqp,ZTF18abffyqp_20180708_Gemini_N_v1.ascii,53624437,11,0,1,0,0,0
475,ZTF18abffyqp,ZTF18abffyqp_20180708_P200_v6.ascii,53624440,0,0,0,0,0,10
476,ZTF18abffyqp,ZTF18abffyqp_20180708_P60_v1.ascii,53624441,1,1,6,0,1,1
477,ZTF18abffyqp,ZTF18abffyqp_20180709_P60_v1.ascii,53624442,1,0,0,0,0,9
478,ZTF18abffyqp,ZTF18abffyqp_20180715_P60_v1.ascii,53624448,5,1,0,4,0,2
479,ZTF18abffyqp,ZTF18abffyqp_20180804_P60_v1.ascii,53624451,0,9,0,0,0,2
480,ZTF18abffyqp,ZTF18abffyqp_20180804_P60_v2.ascii,53624452,2,1,6,2,0,0
481,ZTF18abffyqp,ZTF18abffyqp_20190603_Keck1_v1.ascii,53624455,0,1,6,0,0,4
482,ZTF18abfgkgn,ZTF18abfgkgn_20180715_P60_v1.ascii,53624457,2,2,1,4,1,1
483,ZTF18abfgkgn,ZTF18abfgkgn_20180806_P60_v1.ascii,53624459,2,1,3,3,0,2
484,ZTF18abfgkgn,ZTF18abfgkgn_20180806_P60_v2.ascii,53624460,1,5,2,2,0,0
485,ZTF18abfgkgn,ZTF18abfgkgn_20180806_P60_v4.ascii,53624462,1,4,4,1,0,0
486,ZTF18abfhaji,ZTF18abfhaji_20180721_P60_v1.ascii,53624464,0,2,4,3,1,1
487,ZTF18abfhaji,ZTF18abfhaji_20180721_P60_v2.ascii,53624465,1,4,0,4,2,1
488,ZTF18abfhryc,ZTF18abfhryc_20180719_FTN_v1.ascii,53624467,2,2,0,2,3,2
489,ZTF18abfwuwn,ZTF18abfwuwn_20180724_P60_v1.ascii,53624469,0,1,5,2,2,1
490,ZTF18abfzfcv,ZTF18abfzfcv_20180718_P60_v1.ascii,53624471,0,4,4,1,1,1
491,ZTF18abfzhct,ZTF18abfzhct_20180713_P60_v2.ascii,53624473,4,2,2,0,1,2
492,ZTF18abfzhct,ZTF18abfzhct_20180726_P60_v1.ascii,53624475,0,3,6,0,0,2
493,ZTF18abfzhct,ZTF18abfzhct_20180801_P60_v2.ascii,53624477,1,9,0,0,0,0
494,ZTF18abfzixe,ZTF18abfzixe_20180806_P60_v2.ascii,53624482,2,1,4,1,0,2
495,ZTF18abfzixe,ZTF18abfzixe_20180806_P60_v4.ascii,53624484,0,3,6,1,0,1
496,ZTF18abgladq,ZTF18abgladq_20180715_P60_v1.ascii,53624486,2,9,0,0,0,0
497,ZTF18abgladq,ZTF18abgladq_20180717_P200_v1.ascii,53624488,4,5,2,0,0,0
498,ZTF18abgladq,ZTF18abgladq_20180729_P60_v4.ascii,53624492,6,1,1,3,0,0
499,ZTF18abgladq,ZTF18abgladq_20180806_P60_v2.ascii,53624495,1,0,6,2,1,0
500,ZTF18abgladq,ZTF18abgladq_20180806_P60_v4.ascii,53624497,1,0,5,1,3,1
501,ZTF18abgmcmv,ZTF18abgmcmv_20181026_P60_v2.ascii,53624502,3,0,0,1,4,2
502,ZTF18abgosbg,ZTF18abgosbg_20180717_P60_v1.ascii,53624503,1,0,6,4,0,0
503,ZTF18abgqvwv,ZTF18abgqvwv_20180821_P200_v1.ascii,53624506,1,1,4,0,5,0
504,ZTF18abgrbjb,ZTF18abgrbjb_20180730_LT_v1.ascii,53624509,6,3,0,1,1,0
505,ZTF18abgrbjb,ZTF18abgrbjb_20180804_P200_v1.ascii,53624510,2,2,1,0,6,0
